2016-03-20 00:00:00,410.77
2016-03-21 00:00:00,410.49
2016-03-22 00:00:00,415.35
2016-03-23 00:00:00,417.8
2016-03-24 00:00:00,416.47
2016-03-25 00:00:00,416.44
2016-03-26 00:00:00,415.71
2016-03-27 00:00:00,426.8
2016-03-28 00:00:00,422.96
2016-03-29 00:00:00,414.0
2016-03-30 00:00:00,412.35
2016-03-31 00:00:00,416.94
2016-04-01 00:00:00,416.25
2016-04-02 00:00:00,418.07
2016-04-03 00:00:00,418.07
2016-04-04 00:00:00,418.99
2016-04-05 00:00:00,421.77
2016-04-06 00:00:00,421.09
2016-04-07 00:00:00,420.33
2016-04-08 00:00:00,422.2
2016-04-09 00:00:00,417.73
2016-04-10 00:00:00,421.63
2016-04-11 00:00:00,420.69
2016-04-12 00:00:00,425.89
2016-04-13 00:00:00,424.61
2016-04-14 00:00:00,423.76
2016-04-15 00:00:00,429.09
2016-04-16 00:00:00,429.43
2016-04-17 00:00:00,425.71
2016-04-18 00:00:00,427.28
2016-04-19 00:00:00,435.91
2016-04-20 00:00:00,442.34
2016-04-21 00:00:00,451.0
2016-04-22 00:00:00,447.25
2016-04-23 00:00:00,451.29
2016-04-24 00:00:00,459.4
2016-04-25 00:00:00,463.86
2016-04-26 00:00:00,467.98
2016-04-27 00:00:00,447.31
2016-04-28 00:00:00,450.0
2016-04-29 00:00:00,456.16
2016-04-30 00:00:00,447.17
2016-05-01 00:00:00,451.9
2016-05-02 00:00:00,443.9
2016-05-03 00:00:00,450.96
2016-05-04 00:00:00,447.37
2016-05-05 00:00:00,448.51
2016-05-06 00:00:00,460.91
2016-05-07 00:00:00,459.04
2016-05-08 00:00:00,457.82
2016-05-09 00:00:00,461.63
2016-05-10 00:00:00,450.0
2016-05-11 00:00:00,452.51
2016-05-12 00:00:00,454.7
2016-05-13 00:00:00,456.82
2016-05-14 00:00:00,455.65
2016-05-15 00:00:00,457.08
2016-05-16 00:00:00,454.88
2016-05-17 00:00:00,452.89
2016-05-18 00:00:00,452.9
2016-05-19 00:00:00,441.87
2016-05-20 00:00:00,441.25
2016-05-21 00:00:00,443.89
2016-05-22 00:00:00,438.0
2016-05-23 00:00:00,442.17
2016-05-24 00:00:00,445.34
2016-05-25 00:00:00,447.94
2016-05-26 00:00:00,452.49
2016-05-27 00:00:00,470.29
2016-05-28 00:00:00,522.43
2016-05-29 00:00:00,512.16
2016-05-30 00:00:00,525.15
2016-05-31 00:00:00,531.15
2016-06-01 00:00:00,539.47
2016-06-02 00:00:00,539.99
2016-06-03 00:00:00,568.0
2016-06-04 00:00:00,573.74
2016-06-05 00:00:00,574.02
2016-06-06 00:00:00,584.5
2016-06-07 00:00:00,577.54
2016-06-08 00:00:00,578.68
2016-06-09 00:00:00,575.2941375
2016-06-10 00:00:00,577.549875
2016-06-11 00:00:00,594.4399875
2016-06-12 00:00:00,664.8465
2016-06-13 00:00:00,702.0665
2016-06-14 00:00:00,685.2418749999999
2016-06-15 00:00:00,692.289625
2016-06-16 00:00:00,762.43005
2016-06-17 00:00:00,743.9164
2016-06-18 00:00:00,754.36625
2016-06-19 00:00:00,760.8168
2016-06-20 00:00:00,729.1925857142858
2016-06-21 00:00:00,665.9586125
2016-06-22 00:00:00,587.4542375
2016-06-23 00:00:00,624.542
2016-06-24 00:00:00,660.60465
2016-06-25 00:00:00,664.9068875
2016-06-26 00:00:00,627.3926125
2016-06-27 00:00:00,646.7030125
2016-06-28 00:00:00,646.378475
2016-06-29 00:00:00,637.959625
2016-06-30 00:00:00,671.407925
2016-07-01 00:00:00,675.1863375
2016-07-02 00:00:00,701.7121125
2016-07-03 00:00:00,658.4175
2016-07-04 00:00:00,676.3294375
2016-07-05 00:00:00,666.4855875
2016-07-06 00:00:00,673.786825
2016-07-07 00:00:00,636.3588625
2016-07-08 00:00:00,659.5552375
2016-07-09 00:00:00,651.8649125
2016-07-10 00:00:00,648.0949
2016-07-11 00:00:00,647.9837
2016-07-12 00:00:00,672.7653124999999
2016-07-13 00:00:00,657.4524875
2016-07-14 00:00:00,658.8316125
2016-07-15 00:00:00,664.57145
2016-07-16 00:00:00,662.15335
2016-07-17 00:00:00,675.45905
2016-07-18 00:00:00,673.2056375
2016-07-19 00:00:00,672.8432
2016-07-20 00:00:00,665.643125
2016-07-21 00:00:00,664.882075
2016-07-22 00:00:00,651.5813625
2016-07-23 00:00:00,655.8469125
2016-07-24 00:00:00,661.4130125
2016-07-25 00:00:00,654.6954499999999
2016-07-26 00:00:00,655.0654625
2016-07-27 00:00:00,654.9810375
2016-07-28 00:00:00,655.32875
2016-07-29 00:00:00,656.8876124999999
2016-07-30 00:00:00,654.7369625
2016-07-31 00:00:00,628.015375
2016-08-01 00:00:00,606.3223428571429
2016-08-02 00:00:00,515.0618999999999
2016-08-03 00:00:00,565.0516714285715
2016-08-04 00:00:00,577.3157714285715
2016-08-05 00:00:00,576.5590857142857
2016-08-06 00:00:00,588.2312714285714
2016-08-07 00:00:00,594.2748857142858
2016-08-08 00:00:00,592.6975
2016-08-09 00:00:00,588.7753875
2016-08-10 00:00:00,592.1899
2016-08-11 00:00:00,589.24185
2016-08-12 00:00:00,587.7556
2016-08-13 00:00:00,586.4345375
2016-08-14 00:00:00,570.9764142857142
2016-08-15 00:00:00,570.1422249999999
2016-08-16 00:00:00,581.1185875
2016-08-17 00:00:00,575.518
2016-08-18 00:00:00,576.0360875
2016-08-19 00:00:00,576.657075
2016-08-20 00:00:00,583.2078625
2016-08-21 00:00:00,582.821675
2016-08-22 00:00:00,588.9727625
2016-08-23 00:00:00,586.18515
2016-08-24 00:00:00,582.8479875
2016-08-25 00:00:00,579.86365
2016-08-26 00:00:00,581.07245
2016-08-27 00:00:00,571.5419875
2016-08-28 00:00:00,576.534
2016-08-29 00:00:00,575.2244125
2016-08-30 00:00:00,578.616575
2016-08-31 00:00:00,574.8279375
2016-09-01 00:00:00,572.818375
2016-09-02 00:00:00,576.218
2016-09-03 00:00:00,600.8860875
2016-09-04 00:00:00,610.59875
2016-09-05 00:00:00,608.10975
2016-09-06 00:00:00,611.097475
2016-09-07 00:00:00,614.4637625
2016-09-08 00:00:00,627.777875
2016-09-09 00:00:00,625.0708999999999
2016-09-10 00:00:00,625.7635
2016-09-11 00:00:00,608.15855
2016-09-12 00:00:00,609.6705
2016-09-13 00:00:00,610.928125
2016-09-14 00:00:00,612.0847375
2016-09-15 00:00:00,610.386125
2016-09-16 00:00:00,609.11465
2016-09-17 00:00:00,608.006875
2016-09-18 00:00:00,611.5859
2016-09-19 00:00:00,610.1965
2016-09-20 00:00:00,609.74875
2016-09-21 00:00:00,598.884875
2016-09-22 00:00:00,597.4226
2016-09-23 00:00:00,604.2225
2016-09-24 00:00:00,603.8854
2016-09-25 00:00:00,601.7472375
2016-09-26 00:00:00,608.1469625
2016-09-27 00:00:00,605.9622125
2016-09-28 00:00:00,605.679475
2016-09-29 00:00:00,606.36375
2016-09-30 00:00:00,609.3962875
2016-10-01 00:00:00,614.8238
2016-10-02 00:00:00,610.5189124999999
2016-10-03 00:00:00,611.8511
2016-10-04 00:00:00,609.6248125
2016-10-05 00:00:00,612.3522875
2016-10-06 00:00:00,612.08875
2016-10-07 00:00:00,617.21035
2016-10-08 00:00:00,618.046
2016-10-09 00:00:00,615.65675
2016-10-10 00:00:00,617.54825
2016-10-11 00:00:00,639.30995
2016-10-12 00:00:00,635.0139375
2016-10-13 00:00:00,635.9650875
2016-10-14 00:00:00,639.5656428571428
2016-10-15 00:00:00,637.9498571428572
2016-10-16 00:00:00,641.425125
2016-10-17 00:00:00,638.1833875
2016-10-18 00:00:00,636.2965
2016-10-19 00:00:00,629.253675
2016-10-20 00:00:00,630.22705
2016-10-21 00:00:00,631.9242125
2016-10-22 00:00:00,655.4886625
2016-10-23 00:00:00,653.0028625
2016-10-24 00:00:00,651.396425
2016-10-25 00:00:00,655.3199500000001
2016-10-26 00:00:00,672.2214125
2016-10-27 00:00:00,682.2239625
2016-10-28 00:00:00,687.6883375
2016-10-29 00:00:00,714.89545
2016-10-30 00:00:00,698.0033999999999
2016-10-31 00:00:00,702.0015125
2016-11-01 00:00:00,728.2068875
2016-11-02 00:00:00,733.336125
2016-11-03 00:00:00,686.170875
2016-11-04 00:00:00,703.6940875
2016-11-05 00:00:00,704.7909
2016-11-06 00:00:00,712.00325
2016-11-07 00:00:00,703.819
2016-11-08 00:00:00,708.974875
2016-11-09 00:00:00,720.9301
2016-11-10 00:00:00,713.690125
2016-11-11 00:00:00,715.4593
2016-11-12 00:00:00,703.718
2016-11-13 00:00:00,701.901125
2016-11-14 00:00:00,706.467875
2016-11-15 00:00:00,710.910125
2016-11-16 00:00:00,736.9143750000001
2016-11-17 00:00:00,736.9615
2016-11-18 00:00:00,747.5217625
2016-11-19 00:00:00,750.030875
2016-11-20 00:00:00,729.066625
2016-11-21 00:00:00,738.537625
2016-11-22 00:00:00,748.749375
2016-11-23 00:00:00,741.6384
2016-11-24 00:00:00,737.450375
2016-11-25 00:00:00,739.786125
2016-11-26 00:00:00,733.673
2016-11-27 00:00:00,727.9655
2016-11-28 00:00:00,733.0521249999999
2016-11-29 00:00:00,732.712125
2016-11-30 00:00:00,742.6967625
